generation,best_distance,avg_distance
510,1626.1958935115554,1657.9908209318355
511,1626.1958935115554,1659.785515655811
512,1626.1958935115554,1650.73092624709
513,1626.1958935115554,1666.8050224102417
514,1626.1958935115554,1648.4457537429657
515,1626.1958935115554,1653.70063656863
516,1626.1958935115554,1644.596091844425
517,1626.1958935115554,1652.8519545833103
518,1626.1958935115554,1665.4174159232448
519,1626.1958935115554,1662.0627026232653
520,1626.1958935115554,1645.1131506262373
521,1626.1958935115554,1651.0635816515132
522,1626.1958935115554,1656.1268803041792
523,1626.1958935115554,1662.215664710388
524,1626.1958935115554,1642.680229168275
525,1626.1958935115554,1662.9547441184054
526,1626.1958935115554,1662.1807574395114
527,1626.1958935115554,1661.1891695475285
528,1626.1958935115554,1649.348071826028
529,1626.1958935115554,1663.9727554570754
530,1626.1958935115554,1658.9266648541773
531,1626.1958935115554,1651.5857964950567
532,1626.1958935115554,1651.4905089887225
533,1626.1958935115554,1661.0662363382157
534,1626.1958935115554,1669.3673293770626
535,1626.1958935115554,1653.9351106873387
536,1626.1958935115554,1645.9777651744225
537,1626.1958935115554,1668.536153219328
538,1626.1958935115554,1645.2778536542671
539,1626.1958935115554,1666.9464088536365
540,1626.1958935115554,1658.4360155664856
541,1626.1958935115554,1634.1240133244812
542,1626.1958935115554,1658.6606587492913
543,1626.1958935115554,1670.6512823914131
544,1626.1958935115554,1679.692676142602
545,1626.1958935115554,1682.1946707413633
546,1626.1958935115554,1662.3618256050352
547,1626.1958935115554,1677.753810882774
548,1626.1958935115554,1669.1558343237775
549,1626.1958935115554,1663.6796619166773
550,1626.1958935115554,1641.705763330462
551,1626.1958935115554,1646.522172144078
552,1626.1958935115554,1650.6516725822978
553,1626.1958935115554,1651.8743303364129
554,1626.1958935115554,1652.5931761772345
555,1626.1958935115554,1655.6260505505945
556,1626.1958935115554,1645.0950633978698
557,1626.1958935115554,1672.6154221783113
558,1626.1958935115554,1664.7575559655286
559,1626.1958935115554,1649.5883994274793
560,1626.1958935115554,1655.7627067262708
561,1626.1958935115554,1648.4209528959361
562,1626.1958935115554,1650.1781764780185
563,1626.1958935115554,1653.6042059728015
564,1626.1958935115554,1657.0976737502099
565,1626.1958935115554,1653.136700357566
566,1626.1958935115554,1664.1342792548985
567,1626.1958935115554,1650.7768307006443
